city,price,carat,depth,table,x,y,z,clarity,cut,color
Kimberly,485,0.24,61.5,61.0,4.02,4.04,2.48,VVS2,Very Good,D
Kimberly,512,0.25,63.0,56.0,3.98,4.02,2.52,VVS2,Very Good,D
Kimberly,2763,0.61,59.6,57.0,5.56,5.58,3.32,VVS2,Very Good,D
Surat,14236,1.36,62.6,58.0,7.06,7.21,4.47,VVS2,Very Good,D
Surat,752,0.3,62.9,56.0,4.27,4.29,2.69,VVS2,Very Good,D
Surat,11677,1.03,62.7,58.0,6.39,6.43,4.02,VVS2,Very Good,D
Surat,530,0.23,61.4,58.0,3.92,3.96,2.42,VVS2,Very Good,D
Surat,4311,0.66,60.7,59.0,5.6,5.67,3.42,VVS2,Very Good,D
Surat,1232,0.39,63.0,57.0,4.65,4.69,2.94,VVS2,Very Good,D
Surat,492,0.24,62.9,59.0,3.95,3.97,2.49,VVS2,Very Good,D
Surat,597,0.26,59.1,59.0,4.21,4.28,2.51,VVS2,Very Good,D
Surat,1359,0.4,61.4,58.3,4.73,4.74,2.9,VVS2,Very Good,D
Surat,530,0.23,61.3,59.0,3.91,3.99,2.42,VVS2,Very Good,D
Surat,835,0.35,60.0,58.0,4.57,4.59,2.75,VVS2,Very Good,D
Surat,1168,0.4,62.6,55.0,4.7,4.72,2.95,VVS2,Very Good,D
Surat,664,0.29,62.3,59.0,4.21,4.26,2.64,VVS2,Very Good,D
Surat,1133,0.4,60.8,56.0,4.78,4.82,2.92,VVS2,Very Good,D
Antwerp,530,0.23,61.3,58.0,3.93,3.97,2.42,VVS2,Very Good,D
Antwerp,620,0.27,61.6,59.0,4.15,4.16,2.56,VVS2,Very Good,D
Antwerp,11132,1.1,61.7,56.0,6.64,6.65,4.1,VVS2,Very Good,D
Antwerp,809,0.32,60.0,57.0,4.45,4.49,2.68,VVS2,Very Good,D
Antwerp,530,0.23,61.0,59.0,3.95,3.98,2.42,VVS2,Very Good,D
Antwerp,505,0.23,61.9,60.0,3.9,3.95,2.43,VVS2,Very Good,D
Antwerp,754,0.3,63.0,56.0,4.29,4.31,2.71,VVS2,Very Good,D
Antwerp,530,0.23,62.2,58.0,3.94,3.97,2.46,VVS2,Very Good,D
Antwerp,1200,0.38,61.9,56.0,4.63,4.65,2.87,VVS2,Very Good,D
Antwerp,841,0.32,61.9,54.0,4.43,4.46,2.75,VVS2,Very Good,D
Antwerp,2289,0.51,63.1,58.0,5.1,5.07,3.21,VVS2,Very Good,D
Antwerp,492,0.23,62.5,58.0,3.89,3.92,2.44,VVS2,Very Good,D
Antwerp,478,0.24,61.9,58.0,4.02,4.03,2.49,VVS2,Very Good,D
Antwerp,622,0.27,62.3,57.0,4.13,4.15,2.58,VVS2,Very Good,D
Madrid,9740,1.0,59.9,61.0,6.42,6.5,3.87,VVS2,Very Good,D
Madrid,499,0.23,59.6,61.0,3.99,4.03,2.39,VVS2,Very Good,D
Madrid,3025,0.65,57.7,60.0,5.69,5.74,3.3,VVS2,Very Good,D
Madrid,1078,0.4,58.3,59.0,4.88,4.9,2.85,VVS2,Very Good,D
Madrid,9487,1.0,61.3,58.0,6.37,6.42,3.92,VVS2,Very Good,D
Madrid,4656,0.75,59.4,59.0,5.88,5.94,3.51,VVS2,Very Good,D
London,2897,0.6,60.6,57.0,5.48,5.51,3.33,VVS2,Very Good,D
London,6872,0.9,62.6,59.0,6.11,6.15,3.84,VVS2,Very Good,D
London,1056,0.39,61.4,59.0,4.69,4.73,2.89,VVS2,Very Good,D
London,512,0.25,64.2,55.0,3.98,4.0,2.56,VVS2,Very Good,D
London,458,0.23,62.4,53.0,3.94,3.95,2.46,VVS2,Very Good,D
London,552,0.24,62.9,58.0,3.96,3.99,2.5,VVS2,Very Good,D
London,622,0.27,62.2,59.0,4.08,4.12,2.55,VVS2,Very Good,D
Luxembourg,554,0.26,62.8,60.0,4.01,4.05,2.53,VVS2,Very Good,D
Luxembourg,791,0.32,60.1,58.0,4.41,4.44,2.66,VVS2,Very Good,D
Luxembourg,4363,0.71,61.0,56.0,5.75,5.79,3.52,VVS2,Very Good,D
Luxembourg,2585,0.55,61.3,57.0,5.26,5.28,3.23,VVS2,Very Good,D
Luxembourg,1225,0.38,59.1,59.9,4.71,4.75,2.79,VVS2,Very Good,D
Luxembourg,597,0.26,60.4,59.0,4.15,4.19,2.52,VVS2,Very Good,D
Luxembourg,804,0.32,61.1,59.0,4.39,4.42,2.69,VVS2,Very Good,D
Luxembourg,4022,0.7,62.8,60.0,5.65,5.69,3.56,VVS2,Very Good,D
Luxembourg,880,0.3,59.6,61.0,4.39,4.34,2.6,VVS2,Very Good,D
Luxembourg,2426,0.52,59.8,55.0,5.28,5.35,3.18,VVS2,Very Good,D
Luxembourg,2329,0.48,59.5,57.0,5.16,5.12,3.06,VVS2,Very Good,D
Luxembourg,10453,1.01,62.5,59.0,6.34,6.4,3.98,VVS2,Very Good,D
Amsterdam,4025,0.56,62.5,59.0,5.26,5.3,3.3,IF,Very Good,D
Amsterdam,9182,0.9,62.4,54.0,6.17,6.21,3.86,IF,Very Good,D
New York City,2677,0.48,60.6,55.0,5.08,5.12,3.09,IF,Very Good,D
New York City,4032,0.57,61.3,57.0,5.33,5.41,3.29,IF,Very Good,D
New York City,18114,1.07,60.9,58.0,6.57,6.67,4.03,IF,Very Good,D
Paris,1171,0.32,62.0,56.0,4.39,4.43,2.73,IF,Very Good,D
Paris,7889,0.83,59.7,53.0,6.14,6.23,3.69,IF,Very Good,D
Tel Aviv,18542,1.04,61.3,56.0,6.53,6.55,4.01,IF,Very Good,D
Kimberly,6834,0.8,63.3,57.0,5.85,5.87,3.71,IF,Very Good,D
Kimberly,15219,1.01,63.4,59.0,6.39,6.26,4.01,IF,Very Good,D
Kimberly,4800,0.63,59.6,59.0,5.55,5.59,3.32,IF,Very Good,D
Kimberly,12581,1.01,63.3,55.0,6.36,6.28,4.0,IF,Very Good,D
Kimberly,3827,0.53,59.8,60.0,5.22,5.28,3.14,IF,Very Good,D
Surat,1331,0.31,62.0,56.0,4.33,4.35,2.69,IF,Very Good,D
Surat,15306,1.02,62.7,57.0,6.36,6.46,4.02,IF,Very Good,D
Madrid,17100,1.02,61.7,59.0,6.42,6.52,3.99,IF,Very Good,D
London,18112,1.14,59.1,58.0,6.83,6.9,4.06,IF,Very Good,D
London,3378,0.5,62.9,59.0,4.99,5.09,3.17,IF,Very Good,D
New York City,3816,1.18,61.5,62.0,6.73,6.88,4.19,I1,Very Good,D
Antwerp,2618,0.93,63.4,60.0,6.18,6.15,3.91,I1,Very Good,D
Madrid,2291,1.01,63.4,61.0,6.38,6.3,4.02,I1,Very Good,D
Amsterdam,4439,0.91,65.1,63.0,6.02,6.0,3.91,VS2,Fair,D
Zurich,12606,1.5,65.4,53.0,7.12,7.1,4.65,VS2,Fair,D
Zurich,4107,0.91,65.7,56.0,6.1,6.05,3.99,VS2,Fair,D
Las Vegas,5078,0.93,56.3,67.0,6.52,6.45,3.65,VS2,Fair,D
New York City,1668,0.51,64.4,54.0,5.06,5.03,3.25,VS2,Fair,D
Tel Aviv,2368,0.71,55.6,73.0,6.01,5.96,3.33,VS2,Fair,D
Tel Aviv,4107,0.91,65.7,58.0,6.04,5.99,3.95,VS2,Fair,D
Tel Aviv,6366,1.01,65.3,58.0,6.29,6.24,4.09,VS2,Fair,D
Kimberly,1431,0.5,63.7,57.0,5.05,4.9,3.17,VS2,Fair,D
Surat,6081,1.01,65.2,57.0,6.23,6.19,4.05,VS2,Fair,D
Surat,7696,1.12,58.9,59.0,6.84,6.77,4.01,VS2,Fair,D
Surat,2596,0.71,64.4,56.0,5.63,5.58,3.61,VS2,Fair,D
Surat,3077,0.71,64.7,58.0,5.61,5.58,3.62,VS2,Fair,D
Antwerp,1431,0.5,66.9,57.0,4.95,4.83,3.27,VS2,Fair,D
Madrid,6176,1.01,65.6,61.0,6.21,6.16,4.06,VS2,Fair,D
Luxembourg,3931,0.9,57.5,66.0,6.3,6.25,3.61,VS2,Fair,D
Las Vegas,2167,0.7,65.6,55.0,5.59,5.5,3.64,SI2,Fair,D
Las Vegas,4205,1.01,65.3,55.0,6.33,6.19,4.09,SI2,Fair,D
Las Vegas,8666,1.6,64.7,58.0,7.35,7.28,4.73,SI2,Fair,D
Las Vegas,7469,1.5,68.8,57.0,6.9,6.86,4.73,SI2,Fair,D
Las Vegas,3205,0.9,65.7,60.0,5.98,5.93,3.91,SI2,Fair,D
Las Vegas,3205,0.9,64.7,54.0,6.1,6.04,3.93,SI2,Fair,D
New York City,1156,0.58,65.1,58.0,5.25,5.22,3.41,SI2,Fair,D
New York City,1770,0.7,67.8,58.0,5.51,5.44,3.71,SI2,Fair,D
New York City,3003,1.01,64.6,56.0,6.31,6.24,4.05,SI2,Fair,D
New York City,4312,1.0,64.5,54.0,6.34,6.28,4.07,SI2,Fair,D
New York City,3634,1.0,65.2,56.0,6.27,6.21,4.07,SI2,Fair,D
Paris,16086,2.01,66.9,57.0,7.87,7.76,5.23,SI2,Fair,D
Paris,3205,0.9,66.0,58.0,6.0,5.97,3.95,SI2,Fair,D
Paris,3473,0.9,64.9,57.0,6.03,5.98,3.9,SI2,Fair,D
Tel Aviv,3816,1.05,65.4,59.0,6.3,6.24,4.1,SI2,Fair,D
Dubai,6596,1.51,66.2,54.0,7.19,7.08,4.72,SI2,Fair,D
Dubai,2974,1.0,69.3,58.0,5.96,5.87,4.1,SI2,Fair,D
Kimberly,4725,1.1,64.6,54.0,6.56,6.49,4.22,SI2,Fair,D
Kimberly,13016,2.07,64.5,60.0,7.99,7.88,5.12,SI2,Fair,D
Kimberly,2358,0.7,58.1,60.0,5.79,5.82,3.37,SI2,Fair,D
Kimberly,3965,1.0,65.0,56.0,6.27,6.23,4.06,SI2,Fair,D
Kimberly,8264,1.72,64.6,58.0,7.53,7.46,4.84,SI2,Fair,D
Kimberly,4538,1.01,64.6,62.0,6.26,6.21,4.03,SI2,Fair,D
Kimberly,3473,0.9,64.5,61.0,6.1,6.0,3.9,SI2,Fair,D
Kimberly,3205,0.9,65.9,59.0,6.0,5.95,3.94,SI2,Fair,D
Kimberly,3847,0.9,64.6,59.0,6.04,6.01,3.89,SI2,Fair,D
Surat,1696,0.7,71.6,55.0,5.47,5.28,3.85,SI2,Fair,D
Surat,1109,0.51,66.5,58.0,4.95,4.89,3.27,SI2,Fair,D
Surat,4381,1.02,65.5,60.0,6.27,6.24,4.1,SI2,Fair,D
Surat,536,0.3,64.6,54.0,4.29,4.25,2.76,SI2,Fair,D
Surat,2198,0.71,64.6,60.0,5.62,5.59,3.62,SI2,Fair,D
Surat,2167,0.84,64.5,60.0,5.92,5.84,3.79,SI2,Fair,D
Antwerp,10011,1.01,64.6,58.0,6.25,6.2,4.02,SI2,Fair,D
Antwerp,3743,1.03,66.4,56.0,6.31,6.19,4.15,SI2,Fair,D
Antwerp,2848,0.75,64.6,57.0,5.74,5.72,3.7,SI2,Fair,D
Antwerp,3965,1.0,66.5,59.0,6.24,6.21,4.14,SI2,Fair,D
Antwerp,3079,0.91,62.5,66.0,6.08,6.01,3.78,SI2,Fair,D
Madrid,1651,0.77,65.1,63.0,5.71,5.65,3.7,SI2,Fair,D
Madrid,2518,0.76,55.5,69.0,6.16,6.07,3.39,SI2,Fair,D
Madrid,7702,1.52,56.3,61.0,7.7,7.62,4.31,SI2,Fair,D
London,3205,0.9,64.7,59.0,6.09,5.99,3.91,SI2,Fair,D
London,15627,2.01,59.4,66.0,8.2,8.17,4.86,SI2,Fair,D
Luxembourg,1410,0.62,64.6,57.0,5.39,5.33,3.46,SI2,Fair,D
Luxembourg,4398,1.04,64.9,56.0,6.39,6.34,4.13,SI2,Fair,D
Luxembourg,3304,1.0,64.8,60.0,6.23,6.18,4.02,SI2,Fair,D
Luxembourg,3384,0.95,64.4,60.0,6.06,6.02,3.89,SI2,Fair,D
Luxembourg,3899,1.18,57.0,66.0,6.96,6.91,3.98,SI2,Fair,D
Las Vegas,563,0.25,61.2,55.0,4.09,4.11,2.51,VS1,Fair,D
Dubai,7083,1.0,55.9,60.0,6.77,6.71,4.38,VS1,Fair,D
Kimberly,1166,0.46,67.3,61.0,4.81,4.71,3.21,VS1,Fair,D
Kimberly,3047,0.73,66.0,54.0,5.56,5.66,3.7,VS1,Fair,D
Amsterdam,2372,0.71,66.3,56.0,5.61,5.49,3.68,SI1,Fair,D
Amsterdam,2550,0.7,66.2,57.0,5.56,5.41,3.63,SI1,Fair,D
Zurich,1238,0.5,64.6,61.0,5.05,4.95,3.23,SI1,Fair,D
Zurich,4276,1.01,65.9,60.0,6.32,6.18,4.12,SI1,Fair,D
Zurich,4751,1.01,66.9,54.0,6.25,6.21,4.17,SI1,Fair,D
Las Vegas,4704,1.0,65.9,54.0,6.24,6.2,4.1,SI1,Fair,D
Las Vegas,5147,1.01,64.4,61.0,6.17,6.13,3.96,SI1,Fair,D
Las Vegas,2364,0.72,65.6,60.0,5.62,5.54,3.66,SI1,Fair,D
Las Vegas,1323,0.5,65.7,56.0,5.01,4.97,3.28,SI1,Fair,D
New York City,2339,0.7,66.5,55.0,5.51,5.47,3.65,SI1,Fair,D
New York City,3855,0.91,64.4,60.0,6.08,6.04,3.9,SI1,Fair,D
New York City,3689,0.9,64.5,61.0,6.05,6.01,3.89,SI1,Fair,D
Paris,5096,1.0,67.3,57.0,6.15,6.04,4.1,SI1,Fair,D
Paris,1304,0.51,65.2,55.0,5.05,5.01,3.28,SI1,Fair,D
Paris,1323,0.5,65.1,58.0,5.0,4.96,3.24,SI1,Fair,D
Tel Aviv,2093,0.7,66.0,56.0,5.45,5.52,3.62,SI1,Fair,D
Tel Aviv,5430,1.01,64.7,57.0,6.33,6.25,4.07,SI1,Fair,D
Dubai,3730,0.91,64.7,61.0,6.06,5.99,3.9,SI1,Fair,D
Dubai,644,0.4,65.1,55.0,4.63,4.68,3.03,SI1,Fair,D
Kimberly,1253,0.5,64.6,59.0,4.93,4.95,3.19,SI1,Fair,D
Kimberly,2376,0.75,65.1,57.0,5.64,5.6,3.66,SI1,Fair,D
Kimberly,4118,1.01,66.3,55.0,6.22,6.17,4.11,SI1,Fair,D
Kimberly,2086,0.71,55.5,62.0,6.0,5.97,3.32,SI1,Fair,D
Kimberly,1323,0.5,64.6,58.0,5.0,4.97,3.22,SI1,Fair,D
Surat,675,0.42,64.7,61.0,4.7,4.73,3.05,SI1,Fair,D
Surat,2151,0.71,64.6,60.0,5.55,5.6,3.6,SI1,Fair,D
Surat,5385,1.01,65.0,57.0,6.3,6.22,4.07,SI1,Fair,D
Surat,4398,1.02,70.6,57.0,6.08,6.01,4.27,SI1,Fair,D
Surat,3730,0.91,65.2,57.0,6.08,6.04,3.95,SI1,Fair,D
Surat,7291,1.24,55.6,67.0,7.27,7.11,4.0,SI1,Fair,D
Surat,10374,1.5,65.1,59.0,7.1,7.01,4.59,SI1,Fair,D
Surat,3751,0.9,65.7,65.0,6.06,5.94,3.94,SI1,Fair,D
Antwerp,2318,0.7,64.6,57.0,5.6,5.57,3.61,SI1,Fair,D
Antwerp,4252,0.9,63.8,61.0,6.07,5.99,3.85,SI1,Fair,D
Antwerp,5122,1.01,66.2,56.0,6.05,6.1,4.02,SI1,Fair,D
Antwerp,4704,1.0,66.3,58.0,6.15,6.04,4.04,SI1,Fair,D
Antwerp,3382,0.9,66.4,59.0,5.97,5.92,3.95,SI1,Fair,D
Antwerp,5628,1.01,62.6,57.0,6.14,6.22,3.87,SI1,Fair,D
Antwerp,16386,2.02,65.0,55.0,7.94,7.84,5.13,SI1,Fair,D
Antwerp,3812,0.9,60.4,61.0,6.24,6.22,3.76,SI1,Fair,D
Madrid,4751,1.01,63.5,58.0,6.35,6.25,4.0,SI1,Fair,D
Madrid,3689,0.9,64.8,59.0,6.1,6.03,3.93,SI1,Fair,D
London,5385,1.01,66.0,57.0,6.29,6.22,4.13,SI1,Fair,D
London,15540,2.0,64.8,58.0,7.98,7.89,5.14,SI1,Fair,D
Amsterdam,10752,1.0,56.7,68.0,6.66,6.64,3.77,VVS1,Fair,D
Paris,875,0.32,62.4,61.0,4.38,4.44,2.75,VVS1,Fair,D
Surat,1792,0.5,65.9,64.0,4.92,5.03,3.28,VVS1,Fair,D
Amsterdam,4040,0.74,65.4,53.0,5.73,5.71,3.74,VVS2,Fair,D
Zurich,10562,1.0,61.1,57.0,6.37,6.3,3.87,VVS2,Fair,D
Paris,8716,1.01,65.4,57.0,6.2,6.16,4.04,VVS2,Fair,D
Paris,3296,0.7,58.5,62.0,5.72,5.81,3.37,VVS2,Fair,D
Tel Aviv,997,0.31,54.2,65.0,4.61,4.58,2.49,VVS2,Fair,D
Surat,1089,0.41,64.5,57.0,4.68,4.65,3.01,VVS2,Fair,D
Paris,1440,0.37,61.2,57.0,4.68,4.73,2.88,IF,Fair,D
Dubai,1208,0.3,60.5,57.0,4.47,4.35,2.67,IF,Fair,D
Antwerp,2211,0.47,60.6,60.0,5.09,4.98,3.05,IF,Fair,D
Zurich,5460,1.5,64.7,62.0,7.19,7.04,4.6,I1,Fair,D
Kimberly,2491,0.91,66.2,57.0,6.0,5.94,3.95,I1,Fair,D
Surat,15964,3.4,66.8,52.0,9.42,9.34,6.27,I1,Fair,D
Antwerp,5617,1.7,64.7,56.0,7.46,7.37,4.8,I1,Fair,D
Amsterdam,1253,0.62,61.2,59.0,5.52,5.42,3.35,VS2,Premium,J
Amsterdam,1055,0.59,62.7,61.0,5.35,5.28,3.33,VS2,Premium,J
Amsterdam,1843,0.7,61.2,60.0,5.7,5.73,3.5,VS2,Premium,J
Amsterdam,4265,1.11,62.6,59.0,6.6,6.56,4.12,VS2,Premium,J
Amsterdam,1654,0.73,62.8,58.0,5.77,5.71,3.6,VS2,Premium,J
Amsterdam,4986,1.23,62.9,59.0,6.85,6.8,4.29,VS2,Premium,J
Amsterdam,1093,0.53,62.7,56.0,5.18,5.15,3.24,VS2,Premium,J
Amsterdam,473,0.3,61.6,61.0,4.33,4.28,2.65,VS2,Premium,J
Amsterdam,4145,1.05,61.1,58.0,6.56,6.51,3.99,VS2,Premium,J
Amsterdam,13667,2.05,62.3,60.0,8.15,8.09,5.06,VS2,Premium,J
Zurich,3685,1.0,60.7,61.0,6.5,6.41,3.92,VS2,Premium,J
Zurich,13675,2.07,61.5,59.0,8.16,8.2,5.03,VS2,Premium,J
Zurich,13477,2.04,61.4,59.0,8.04,8.14,4.97,VS2,Premium,J
Zurich,536,0.34,62.3,60.0,4.49,4.46,2.79,VS2,Premium,J
Zurich,6175,1.38,60.2,59.0,7.29,7.19,4.36,VS2,Premium,J
Zurich,4435,1.2,58.0,59.0,6.98,6.92,4.03,VS2,Premium,J
Zurich,14867,2.23,61.0,58.0,8.39,8.36,5.11,VS2,Premium,J
Zurich,13552,2.0,61.5,59.0,8.06,8.11,4.97,VS2,Premium,J
Zurich,2043,0.72,61.7,58.0,5.77,5.67,3.53,VS2,Premium,J
Zurich,3722,1.01,61.0,61.0,6.28,6.22,3.81,VS2,Premium,J
Zurich,3296,1.01,62.4,60.0,6.45,6.35,3.99,VS2,Premium,J
Zurich,8364,1.74,61.9,62.0,7.62,7.54,4.7,VS2,Premium,J
Las Vegas,5026,1.24,61.4,59.0,6.91,6.83,4.22,VS2,Premium,J
Las Vegas,15465,2.18,60.1,58.0,8.46,8.41,5.07,VS2,Premium,J
Las Vegas,4338,1.23,58.0,61.0,7.07,7.03,4.09,VS2,Premium,J
Las Vegas,13800,2.07,61.5,59.0,8.2,8.16,5.03,VS2,Premium,J
Las Vegas,3091,0.92,60.9,62.0,6.31,6.26,3.83,VS2,Premium,J
Las Vegas,3694,1.21,59.0,60.0,6.93,6.88,4.07,VS2,Premium,J
Las Vegas,6626,1.36,61.9,59.0,7.09,7.06,4.38,VS2,Premium,J
Las Vegas,13675,2.0,61.5,59.0,8.11,8.06,4.97,VS2,Premium,J
Las Vegas,3751,1.25,59.8,58.0,7.02,6.96,4.18,VS2,Premium,J
Las Vegas,6342,1.51,62.3,59.0,7.36,7.3,4.57,VS2,Premium,J
Las Vegas,4224,1.07,62.8,57.0,6.54,6.49,4.09,VS2,Premium,J
Las Vegas,4611,1.2,61.8,59.0,6.84,6.76,4.2,VS2,Premium,J
New York City,5265,1.24,61.8,57.6,6.84,6.88,4.24,VS2,Premium,J
New York City,13572,2.01,61.5,60.0,8.13,8.07,4.98,VS2,Premium,J
New York City,3513,1.02,61.6,58.0,6.4,6.35,3.93,VS2,Premium,J
New York City,10401,2.01,58.6,61.0,8.18,8.14,4.78,VS2,Premium,J
New York City,1792,0.77,62.3,58.0,5.86,5.8,3.63,VS2,Premium,J
New York City,5541,1.21,60.2,57.0,6.97,6.91,4.18,VS2,Premium,J
New York City,7554,1.53,62.9,59.0,7.34,7.31,4.61,VS2,Premium,J
New York City,13228,2.01,61.5,60.0,8.13,8.07,4.98,VS2,Premium,J
New York City,454,0.37,61.1,60.0,4.6,4.63,2.82,VS2,Premium,J
New York City,18559,2.38,62.1,58.0,8.54,8.49,5.29,VS2,Premium,J
New York City,7844,1.61,61.7,59.0,7.51,7.46,4.62,VS2,Premium,J
New York City,13162,2.0,60.8,62.0,8.12,8.09,4.93,VS2,Premium,J
New York City,7811,1.59,62.6,59.0,7.43,7.45,4.66,VS2,Premium,J
Paris,5170,1.25,62.0,59.0,6.87,6.9,4.27,VS2,Premium,J
Paris,1233,0.58,59.5,62.0,5.44,5.41,3.23,VS2,Premium,J
Paris,7418,1.51,59.6,60.0,7.48,7.58,4.49,VS2,Premium,J
Paris,18692,2.43,62.2,57.0,8.63,8.54,5.34,VS2,Premium,J
Paris,16273,2.38,62.6,59.0,8.52,8.49,5.32,VS2,Premium,J
Paris,583,0.37,61.1,60.0,4.63,4.6,2.82,VS2,Premium,J
Tel Aviv,5173,1.26,62.0,60.0,7.0,6.86,4.3,VS2,Premium,J
Tel Aviv,7553,1.51,59.6,60.0,7.58,7.48,4.49,VS2,Premium,J
Tel Aviv,3250,0.93,62.3,60.0,6.3,6.23,3.9,VS2,Premium,J
Tel Aviv,488,0.31,62.5,60.0,4.36,4.31,2.71,VS2,Premium,J
Tel Aviv,7899,1.52,62.0,59.0,7.31,7.28,4.52,VS2,Premium,J
Tel Aviv,417,0.34,62.3,60.0,4.46,4.49,2.79,VS2,Premium,J
Tel Aviv,3685,1.0,62.0,62.0,6.42,6.35,3.96,VS2,Premium,J
Tel Aviv,11209,2.04,60.9,59.0,8.25,8.21,5.01,VS2,Premium,J
Dubai,4968,1.21,61.9,58.0,6.84,6.79,4.22,VS2,Premium,J
Dubai,2295,0.85,60.7,58.0,6.12,6.08,3.71,VS2,Premium,J
Dubai,17053,2.32,62.4,57.0,8.48,8.4,5.27,VS2,Premium,J
Dubai,5951,1.3,61.5,58.0,7.05,7.0,4.32,VS2,Premium,J
Dubai,7308,1.5,61.7,56.0,7.33,7.23,4.49,VS2,Premium,J
Dubai,5107,1.26,62.5,58.0,6.92,6.9,4.32,VS2,Premium,J
Kimberly,4268,1.21,62.4,58.0,6.83,6.79,4.25,VS2,Premium,J
Kimberly,4839,1.2,60.8,60.0,6.85,6.89,4.18,VS2,Premium,J
Kimberly,368,0.3,60.6,59.0,4.34,4.38,2.64,VS2,Premium,J
Kimberly,5053,1.2,62.6,57.0,6.8,6.72,4.23,VS2,Premium,J
Kimberly,3593,1.05,59.4,62.0,6.66,6.58,3.93,VS2,Premium,J
Kimberly,4974,1.35,61.2,61.0,7.13,7.08,4.35,VS2,Premium,J
Kimberly,7553,1.51,60.2,59.0,7.36,7.35,4.43,VS2,Premium,J
Kimberly,765,0.4,62.5,60.0,4.71,4.67,2.93,VS2,Premium,J
Kimberly,12541,2.01,61.8,61.0,8.06,7.97,4.95,VS2,Premium,J
Kimberly,393,0.32,61.9,58.0,4.35,4.38,2.7,VS2,Premium,J
Kimberly,12401,2.1,58.3,54.0,8.49,8.45,4.94,VS2,Premium,J
Kimberly,611,0.41,61.9,59.0,4.69,4.74,2.92,VS2,Premium,J
Kimberly,784,0.41,61.9,59.0,4.74,4.69,2.92,VS2,Premium,J
Kimberly,9939,1.7,62.8,59.0,7.6,7.55,4.76,VS2,Premium,J
Kimberly,1814,0.72,62.6,58.0,5.72,5.66,3.56,VS2,Premium,J
Kimberly,4702,1.16,62.2,59.0,6.74,6.69,4.18,VS2,Premium,J
Kimberly,5778,1.34,62.6,58.0,7.08,7.01,4.41,VS2,Premium,J
Kimberly,17168,2.42,61.3,59.0,8.61,8.58,5.27,VS2,Premium,J
Surat,4422,1.12,58.6,58.0,6.85,6.81,4.0,VS2,Premium,J
Surat,1080,0.51,61.9,61.0,5.12,5.09,3.16,VS2,Premium,J
Surat,1940,0.7,61.2,60.0,5.73,5.7,3.5,VS2,Premium,J
Surat,1166,0.62,61.2,59.0,5.42,5.52,3.35,VS2,Premium,J
Surat,11966,2.0,62.9,60.0,7.99,7.95,5.01,VS2,Premium,J
Surat,13734,2.04,63.0,58.0,8.02,7.99,5.04,VS2,Premium,J
Surat,2045,0.8,62.7,61.0,5.89,5.84,3.68,VS2,Premium,J
Surat,14933,2.08,60.3,59.0,8.29,8.23,4.98,VS2,Premium,J
Surat,13744,2.01,60.4,59.0,8.15,8.1,4.91,VS2,Premium,J
Surat,488,0.31,62.3,60.0,4.34,4.29,2.69,VS2,Premium,J
Surat,13400,2.01,60.5,60.0,8.13,8.09,4.91,VS2,Premium,J
Surat,7455,1.51,63.0,57.0,7.38,7.29,4.62,VS2,Premium,J
Surat,7953,1.59,62.6,59.0,7.45,7.43,4.66,VS2,Premium,J
Surat,3058,0.91,61.6,58.0,6.28,6.23,3.85,VS2,Premium,J
Antwerp,581,0.39,61.3,60.0,4.65,4.68,2.86,VS2,Premium,J
Antwerp,18020,2.51,62.2,58.0,8.73,8.67,5.41,VS2,Premium,J
Antwerp,18615,2.42,61.3,59.0,8.61,8.58,5.27,VS2,Premium,J
Antwerp,380,0.31,62.4,60.0,4.29,4.33,2.69,VS2,Premium,J
Antwerp,765,0.4,60.9,62.0,4.76,4.73,2.89,VS2,Premium,J
Antwerp,1232,0.56,60.9,60.0,5.33,5.27,3.23,VS2,Premium,J
Antwerp,5815,1.29,60.5,58.0,7.07,6.99,4.25,VS2,Premium,J
Antwerp,7553,1.51,62.8,59.0,7.28,7.2,4.55,VS2,Premium,J
Antwerp,380,0.31,62.5,60.0,4.31,4.36,2.71,VS2,Premium,J
Antwerp,3790,1.0,60.3,58.0,6.49,6.44,3.9,VS2,Premium,J
Antwerp,4043,1.04,58.7,58.0,6.68,6.61,3.9,VS2,Premium,J
Antwerp,5128,1.24,62.0,58.0,6.87,6.91,4.27,VS2,Premium,J
Antwerp,3125,0.93,61.1,59.0,6.34,6.32,3.87,VS2,Premium,J
Antwerp,504,0.32,61.9,59.0,4.38,4.35,2.7,VS2,Premium,J
Antwerp,13600,2.04,61.4,59.0,8.14,8.04,4.97,VS2,Premium,J
Antwerp,4856,1.23,62.7,58.0,6.81,6.77,4.26,VS2,Premium,J
Antwerp,5096,1.21,61.9,59.0,6.84,6.77,4.21,VS2,Premium,J
Antwerp,17168,2.42,61.3,59.0,8.61,8.58,5.27,VS2,Premium,J
Antwerp,13687,2.02,62.0,59.0,8.06,8.08,5.0,VS2,Premium,J
Madrid,6157,1.36,58.4,59.0,7.4,7.27,4.28,VS2,Premium,J
Madrid,450,0.33,59.6,61.0,4.53,4.49,2.69,VS2,Premium,J
Madrid,3535,1.01,59.8,61.0,6.47,6.43,3.86,VS2,Premium,J
Madrid,7553,1.51,62.8,59.0,7.2,7.17,4.51,VS2,Premium,J
Madrid,3190,1.01,62.4,60.0,6.45,6.35,3.99,VS2,Premium,J
Madrid,1940,0.77,62.1,62.0,5.87,5.82,3.63,VS2,Premium,J
